index,timestamp,latitude,longitude,x_m,y_m,yaw,direction,mode,drive_level
104,38.533000000,0.0000000000,0.0000000000,11.635642,0.000000,0.000000012,1,NORMAL,1.00
105,38.693000000,0.0000000000,0.0000000000,11.747642,0.000000,0.000000012,1,NORMAL,1.00
106,38.853000000,0.0000000000,0.0000000000,11.859642,0.000000,0.000000012,1,NORMAL,1.00
107,39.013000000,0.0000000000,0.0000000000,11.971642,0.000000,0.000000012,1,NORMAL,1.00
108,39.173000000,0.0000000000,0.0000000000,12.083642,0.000000,0.000000012,1,NORMAL,1.00
109,39.333000000,0.0000000000,0.0000000000,12.195642,0.000000,0.000000012,1,NORMAL,1.00
110,39.493000000,0.0000000000,0.0000000000,12.307642,0.000000,0.000000012,1,NORMAL,1.00
111,39.653000000,0.0000000000,0.0000000000,12.419642,0.000000,0.000000012,1,NORMAL,1.00
112,39.813000000,0.0000000000,0.0000000000,12.531642,0.000000,0.000000013,1,NORMAL,1.00
113,39.973000000,0.0000000000,0.0000000000,12.643642,0.000000,0.000000013,1,NORMAL,1.00
114,40.133000000,0.0000000000,0.0000000000,12.755642,0.000000,0.000000013,1,NORMAL,1.00
115,40.293000000,0.0000000000,0.0000000000,12.867642,0.000000,0.000000013,1,NORMAL,1.00
116,40.453000000,0.0000000000,0.0000000000,12.979642,0.000000,0.000000013,1,NORMAL,1.00
117,40.613000000,0.0000000000,0.0000000000,13.091642,0.000000,0.000000013,1,NORMAL,1.00
118,40.773000000,0.0000000000,0.0000000000,13.203642,0.000000,0.000000013,1,NORMAL,1.00
119,40.933000000,0.0000000000,0.0000000000,13.315642,0.000000,0.000000013,1,NORMAL,1.00
120,41.093000000,0.0000000000,0.0000000000,13.427642,0.000000,0.000000013,1,NORMAL,1.00
121,41.253000000,0.0000000000,0.0000000000,13.539642,0.000000,0.000000014,1,NORMAL,1.00
122,41.413000000,0.0000000000,0.0000000000,13.651642,0.000000,0.000000014,1,NORMAL,1.00
123,41.573000000,0.0000000000,0.0000000000,13.763642,0.000000,0.000000014,1,NORMAL,1.00
124,41.733000000,0.0000000000,0.0000000000,13.875642,0.000000,0.000000014,1,NORMAL,1.00
125,41.893000000,0.0000000000,0.0000000000,13.987642,0.000000,0.000000014,1,NORMAL,1.00
126,42.053000000,0.0000000000,0.0000000000,14.099642,0.000000,0.000000014,1,NORMAL,1.00
127,42.213000000,0.0000000000,0.0000000000,14.211642,0.000000,0.000000014,1,NORMAL,1.00
128,42.373000000,0.0000000000,0.0000000000,14.323642,0.000000,0.000000014,1,NORMAL,1.00
129,42.533000000,0.0000000000,0.0000000000,14.435642,0.000000,0.000000014,1,NORMAL,1.00
